record_id,type_id,char_id,value,confidence,articulation,source_ref,source_lang,coder,source_read,reviewed_by,review_status,notes
LM-0491,avariz_vakfi_kirkcesme,MB2,.NR,.NR,.NR,"Küçük 2025, 150-151",tr,ai,partial,none,unreviewed,"Not addressed for the relief side; residence in the quarter appears to be the whole of it. What Küçük does record is a screen on the CREDIT side, and it is reported as a general norm rather than from the Kırkçeşme book: local merchants and artisans preferred, no credit to 'ticari sicili sorunlu' traders, and requests from the örf class - kadı, müderris, sipahi, yeniçeri - not permitted. THAT NORM IS CONTRADICTED BY THIS FUND'S OWN ACCOUNTS, where 'örfi yöneticiler' take some 15 per cent of the credit (Küçük 2025, 163). Norm-against-practice gap of the same shape as friendly_society_england CN3, and left .NR rather than coded because the screen governs borrowing, not membership. The Turkish is also ambiguous as to whether the örf exclusion governs borrowing or the choice of mütevelli. [verify]"
LM-0492,avariz_vakfi_kirkcesme,MB3,.NA,.NA,.NA,.NA,.NA,ai,.NA,none,unreviewed,"Propagated .NA. There is no membership to join or decline: the fund is an endowment settled on the quarter, and residence in the quarter is what makes one a potential beneficiary. Compulsion attaches to the LEVY, not to the fund, and coding MB3=compulsory would import the tax's character into the institution that relieves it. Contrast averia_pool, where the levy IS the pool."
LM-0493,avariz_vakfi_kirkcesme,CN1,.NA,.NA,.NA,.NA,.NA,ai,.NA,none,unreviewed,"THE MOST INFORMATIVE CELL IN THE BATCH, AND IT IS THE warichi_iwade SIGNATURE. Nothing is collected from those exposed. The fund is capitalised once - 6,280 kuruş of anapara vakfedilen to the quarter - and thereafter lives on its return. Every other membership fund in this census assembles a stream: the 掛金 of the kō, the guild-box subscription, the friendly-society weekly, the tontine payment. This one does not, which is the structural reason MC1 sits at allocation. CN2, CN3 and LS2 propagate .NA."
LM-0494,avariz_vakfi_kirkcesme,CN2,.NA,.NA,.NA,.NA,.NA,ai,.NA,none,unreviewed,Propagated .NA from CN1. No contribution stream to characterise.
LM-0495,avariz_vakfi_kirkcesme,CN3,.NA,.NA,.NA,.NA,.NA,ai,.NA,none,unreviewed,Propagated .NA from CN1. No contribution to enforce.
LM-0496,avariz_vakfi_kirkcesme,HZ1,mixed,high,.NR,"Küçük 2025, 152",tr,ai,partial,none,unreviewed,"MIXED, AND THE MIXTURE IS THE POINT. The perils enumerated for these funds run across both classes: covariate - 'deprem, sel, yangın gibi doğal afetler', earthquake, flood and fire, relieving the victims after the event - and idiosyncratic - the funeral costs of the poor, contributions to the marriages of orphaned and destitute children, and the tax share of the individual household that cannot pay. The fiscal obligation itself is covariate to the point of being perfectly correlated, since the levy is assessed on the quarter as a body; WHICH HOUSEHOLD FAILS to meet its share is idiosyncratic. First form in the census where a single fund holds both classes explicitly. Kars 2020 extends the covariate list for the class with SALGIN HASTALIK, epidemic disease, alongside fire, earthquake and flood, and adds the capital needs of those entering business ('iş hayatına atılanların sermaye ihtiyacına') to the idiosyncratic side. Epidemic is the census's first epidemiological peril."
LM-0497,avariz_vakfi_kirkcesme,HZ2,.NR,.NR,.NR,Küçük 2025,tr,ai,partial,none,unreviewed,Not addressed. Küçük discusses screening of borrowers but nothing on whether relief altered the conduct of those relieved.
LM-0498,avariz_vakfi_kirkcesme,PY0,individual-indemnity,low,.NR,"Küçük 2025, 152, 161",tr,ai,partial,none,unreviewed,"LOW, AND THE LOW IS DOING REAL WORK: THIS FUND OUTPUTS BOTH AND PY0 ADMITS ONLY ONE. Individual-indemnity, which is why it is coded so: relief to victims of particular earthquakes, floods and fires; the funeral of a particular poor person; a marriage portion for particular orphaned children; the share of the particular household that cannot pay. Trigger and allocation at PY1 and PY2 rest on that same evidence and are specific. Collective-good, which is why the confidence is low: the upkeep, repair and staff costs of the ulu cami, medrese and imarethane come out of the same budget, and Küçük treats this as the clearest demonstration of the funds' role - 'mahallenin kolektif giderlerini karşılamada bu vakıfların rolünü en açık şekilde bize gösterir'. The Kırkçeşme disbursements are largely of that second kind: 47 kuruş to the Vakıf Nazırı, 150 to the mütevelli's salary, 272 to meet debts, 13.5 to accounting. P WOULD BE THE RIGHT SHAPE AND IS NOT AVAILABLE - it has never been used on a nominal characteristic in this census and PY0's allowed_values do not admit it. Recorded rather than forced; see logbook 4."
LM-0499,avariz_vakfi_kirkcesme,PY1,realised-loss,high,articulated,"Küçük 2025, 152",tr,ai,partial,none,unreviewed,"Relief follows the event: victims of earthquake, flood and fire have their needs met 'sonrası', afterwards; a death produces the funeral cost; an inability to pay produces the assumption of the share. Not rotation, not a life-event schedule, not a standing entitlement. Note that this is a WIDER peril list than any coded form except Gazzini's confraternities - natural disaster, death, destitution and fiscal incapacity in one instrument."
LM-0500,avariz_vakfi_kirkcesme,PY2,need-assessed,medium,articulated,"Küçük 2025, 147, 152",tr,ai,partial,none,unreviewed,"The abstract states the design directly: donations were made 'ödeme kabiliyeti olmayan kişilerin yararlanması amaçlanmıştır', intended for the benefit of persons without ability to pay. Beneficiaries are 'ihtiyaç sahipleri', those in need, and 'kimsesiz ve muhtaç' children. Need, not a rota and not a proportional entitlement. Medium because Küçük quotes no rule fixing how need was established or ranked among competing claims."
LM-0501,avariz_vakfi_kirkcesme,PY3,.NR,.NR,.NR,Küçük 2025,tr,ai,partial,none,unreviewed,"No cap is stated. The operative constraint is upstream and absolute - see LS1 - since disbursement could not exceed the year's nema, but that budgets the fund rather than capping any claim."
LM-0502,avariz_vakfi_kirkcesme,LS1,capped,high,articulated,"Küçük 2025, 150",tr,ai,partial,none,unreviewed,"THE HARDEST CAPITAL-LOCK-IN RULE IN THE CENSUS, AND IT IS STATED AS A PRINCIPLE. 'Para vakıflarında sarf işleminin kesinlikle elde edilen kâr üzerinden yapılması gerekmektedir. Ana paradan harcama yapılmaması esası benimsenmiştir.' Expenditure must absolutely be made out of the profit obtained; the principle that no expenditure be made from the principal was adopted. It is enforced by personal liability: even the officials collecting the avarız akçesi were to indemnify the fund if principal were spent. So the loss falls where the year's return runs out - capped at the nema, with the corpus untouchable. At Kırkçeşme that ceiling is 942 kuruş against 6,280 kuruş of principal, a hair over fifteen per cent. RESIDUAL RULE ADDED FROM KARS 2020, AND IT MAKES THIS A FIRST-LOSS LAYER RATHER THAN A SIMPLE CAP: 'gelirleri avarıza tahsis edilir, gelir yetmediği zaman verginin geri kalan kısmını mahalle halkı aralarında paylaşarak öderlerdi' - the income is allocated to the avarız, and WHEN THE INCOME DOES NOT SUFFICE THE PEOPLE OF THE QUARTER PAY THE REMAINDER BY SHARING IT AMONG THEMSELVES. So the fund's liability is capped at its annual nema and the excess reverts pro-rata to the households. LS1 can hold one of those and not the layering, and 'capped' is retained because it describes the fund, which is the unit coded - but the members are NOT capped, and reading this cell as though they were would invert the risk-bearing. Kars also confirms the untouchable corpus independently, from a different century: 'böylece ana kaynağa dokunulmamış olurdu'."
LM-0503,avariz_vakfi_kirkcesme,LS2,.NA,.NA,.NA,.NA,.NA,ai,.NA,none,unreviewed,Propagated .NA from CN1. Nobody contributed and so nobody can claim a residue; the corpus is inalienable in any case under the rule at LS1.
LM-0504,avariz_vakfi_kirkcesme,LS3,0,medium,.NR,"Küçük 2025, 150",tr,ai,partial,none,unreviewed,"Observed absence for beneficiaries, who owe nothing and can therefore be liable for nothing. Note the asymmetry the characteristic cannot express: liability beyond contribution DOES fall on the mütevelli and on collecting officials, who must make the fund good from their own property if principal is expended. The person exposed to loss beyond his stake is the administrator, not the beneficiary."
LM-0505,avariz_vakfi_kirkcesme,VF1,official-adjudication,high,articulated,"Küçük 2025, 150",tr,ai,partial,none,unreviewed,"The kadı. 'Vakıftan borç verilirken işlemler mahalle kadısının gözetim ve denetimi altında gerçekleştirilmektedir' - lending from the waqf was carried out under the supervision and inspection of the quarter's kadı - and the fund's records were registered in the şer'iyye sicilleri, which is how Küçük can reconstruct the debtors at all. The mütevelli acts, the court supervises. Sixth official-adjudication form."
LM-0506,avariz_vakfi_kirkcesme,VF2,.NR,.NR,.NR,Küçük 2025,tr,ai,partial,none,unreviewed,"Deliberately not assumed, on the precedent set for averia_pool and general_average. The kadı's supervision is documented for the LENDING side - security taken, terms, registration - and Küçük says nothing about what was established before relief was granted. Whether the object was the fact of the disaster, the claimant's need, or his compliance is exactly the question VF2 exists to ask, and guessing it would waste the instrument. Kars 2020 on the Istanbul court records is the item most likely to settle it and is unread."
LM-0507,avariz_vakfi_kirkcesme,GV1,.NR,.NR,.NR,"Küçük 2025, 150, 161",tr,ai,partial,none,unreviewed,"CORRECTED 2026-08-13 AFTER READING KARS 2020. Originally coded external-administered at HIGH on the reasoning that 'the beneficiaries do not choose him'. THAT WAS AN INFERENCE, NOT EVIDENCE - Küçük names the mütevelli (Yalcıoğlu Terzi Ali Ağa, salaried 150 kuruş against 47 to the Vakıf Nazırı) and gives the selection CRITERIA - 'Dürüstlüğü sabit olan ve ticari faaliyetler konusunda bilgi ve tecrübesi olan kişiler tercih edilmiştir', established honesty plus commercial experience - but nowhere says who does the selecting. Kars 2020 on the Istanbul funds of 1618-1697 says plainly that the administrators 'mahalleli tarafından seçilir ve yine mahalleli tarafından mahkemede tescil ettirilirdi', were chosen by the people of the quarter and registered by them at court, which is collective and is the opposite of what I wrote. Different fund and different century, so Kars cannot fill this cell; but it destroys the inference that filled it. Held .NR until a source states the selector for THIS fund. The kadı's power to replace a mütevelli whose betrayal is proven is oversight, not appointment, and does not settle GV1."
LM-0508,avariz_vakfi_kirkcesme,DR1,open-ended,high,.NR,"Küçük 2025, 149-150",tr,ai,partial,none,unreviewed,A waqf in perpetuity; the corpus is inalienable and the institution has no terminal date.
LM-0509,avariz_vakfi_kirkcesme,DR2,.NA,.NA,.NA,.NA,.NA,ai,.NA,none,unreviewed,Inapplicable where DR1 is open-ended. Propagated .NA.
LM-0510,avariz_vakfi_kirkcesme,RB3,mixed,low,articulated,"Küçük 2025, 150-151",tr,ai,partial,none,unreviewed,"FIRST OCCURRENCE OF surety IN THE CENSUS, AND IT ARRIVES PAIRED. Borrowers had to furnish 'rehn-i kavî ile kefil-i melî uygulamalarından birisi veya her ikisini birlikte' - one of, or both together, a strong pledge and a solvent guarantor - at the fifteen per cent 'onu on bir buçuk' rate under muamele-i şer'iyye. Küçük glosses the alternatives exactly: 'kıymetli bir rehin' able to cover the debt, or 'zengin bir kefil' who would pay in the debtor's place. mixed is right for a rule that admits either or both. THE WIDER DISTRIBUTION IS IN DENIZ 2026, on 97 sixteenth-century deeds: about half stipulate no security at all, roughly a quarter require pledge AND guarantor, about a fifth guarantor only, and four deeds pledge only; Özcan's transaction records give 18 per cent none, 62 per cent guarantor only, 7 per cent both, 11 per cent pledge only, so deeds and practice diverge. TWO CONSEQUENCES RECORDED SEPARATELY: the personal/none discriminability problem, and the legal suppression of real-estate pledges. See CHANGELOG and logbook 4. CONFIDENCE CUT FROM high TO low, SAME DAY, AFTER READING ÇINAR 2017 - AND THE REASON IS A SOURCE-CRITICAL POINT THAT BEARS ON EVERY RB3 CELL CODED FROM A CONSTITUTION. Çınar shows that 'rehn-i kavî veya kefîl-i melî ya da ikisinden biri' is not a description of practice but a DRAFTING FORMULA: it appears in almost every cash-waqf deed, 'klişeleşmiş ve bir formüle dönmüş', stereotyped and turned into a formula, and he omits examples of it from his study precisely because it is boilerplate. Küçük's wording for this fund is that formula verbatim. So what I coded at high was very possibly a clause copied by a scribe rather than security actually taken at Kastamonu. THIS ALSO EXPLAINS THE DENIZ/ÖZCAN DIVERGENCE recorded above - deeds and transaction records disagree because the deeds are formulaic and the transaction records are not. GENERAL RULE THIS ESTABLISHES: RB3 coded from a deed records drafting convention; RB3 coded from an account of actual advances records practice; the two must not be pooled. [verify against the Kırkçeşme muhasebe defteri's own loan entries]"
